Customer_id,State,Area,TimeZone,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
G56644,KY,Rural,America/New_York,0,48,65583.82,Separated,Male,No,16.97035,12,1,1,No,Two Year,No,No,None,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,67.09561,197.6288,6098.13029,3,3,2,3,4,3,5,5
X103902,WY,Suburban,America/Denver,4,50,70152.92,Separated,Female,No,10.30488,8,0,2,No,Two Year,No,No,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,63.27315,200.1323,6259.103852,2,3,3,3,3,4,2,5
A268547,NE,Suburban,America/Chicago,0,82,37258.51,Divorced,Male,No,12.89447,17,0,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,Yes,Yes,No,No,Mailed Check,68.46135,149.9776,5819.382147,3,4,3,2,4,3,4,4
I646709,KY,Rural,America/New_York,0,32,67872.22,Divorced,Male,No,14.48232,12,1,1,Yes,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,Yes,No,No,No,No,Mailed Check,53.02286,129.9915,5149.296023,4,4,5,3,4,4,3,3
R723551,TX,Suburban,America/Chicago,2,61,12456.09,Divorced,Male,No,10.35181,13,0,1,Yes,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),71.36043,262.6106,6538.478003,4,4,4,3,3,4,6,4
I09844,MN,Rural,America/Chicago,1,23,42754.88,Divorced,Female,No,10.0299,11,0,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,70.68154,227.4754,6321.473272,2,3,3,2,3,2,3,3
E571411,MD,Urban,America/New_York,1,33,41074.27,Married,Female,No,12.39276,16,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,55.11933,187.4847,5052.938652,3,3,3,3,4,3,4,3
L839648,NM,Rural,America/Denver,7,88,28216.6,Widowed,Female,No,6.474834,15,1,1,Yes,One year,No,No,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes,Electronic Check,68.03514,137.4698,6150.907768,4,3,4,4,3,3,3,2
Q127985,ND,Rural,America/Chicago,1,21,31033.83,Never Married,Male,No,11.07606,3,3,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),57.29968,167.4564,5064.686588,4,3,3,4,3,3,3,2
P820298,FL,Rural,America/New_York,3,77,52290.12,Widowed,Female,No,9.799426,13,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Credit Card (automatic),69.48178,172.4624,6035.567594,5,4,5,3,4,2,4,5
U876126,GA,Suburban,America/New_York,1,65,22711.6,Never Married,Female,No,15.11605,14,1,0,Yes,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),69.27984,159.9512,5817.831567,2,2,2,3,4,2,3,2
F818870,KS,Urban,America/Chicago,4,75,17766.54,Widowed,Female,No,9.481086,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),53.06256,232.6228,5011.057255,4,5,3,3,4,3,3,5
F711590,MA,Rural,America/New_York,1,28,84123.33,Divorced,Male,No,15.3328,6,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Mailed Check,69.69884,200.1185,6731.618169,6,6,5,4,3,4,3,5
Z931013,TX,Urban,America/Chicago,1,32,85844.61,Widowed,Female,No,13.2872,6,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),60.07014,195.0062,5338.013529,2,2,2,2,4,3,2,1
A34326,TX,Suburban,America/Chicago,2,86,99342.82,Divorced,Female,No,13.64304,8,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,63.1308,204.9496,5477.999845,5,4,3,5,2,3,4,4
D964633,SD,Suburban,America/Chicago,1,88,13397.57,Widowed,Male,No,16.10876,11,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Electronic Check,63.63312,192.4567,5433.979472,3,3,3,3,3,5,3,3
U369647,DC,Suburban,America/New_York,0,41,21939.33,Separated,Male,No,16.17011,13,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,Yes,Yes,No,No,No,Electronic Check,67.33827,117.4872,6127.89199,5,3,4,3,4,4,4,5
S968318,GA,Urban,America/New_York,3,48,28644.87,Never Married,Female,No,10.26124,14,1,0,No,One year,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,Bank Transfer(automatic),50.56908,132.466,4926.848896,4,4,4,3,4,4,4,4
V573037,MS,Rural,America/Chicago,4,57,38158.54,Married,Female,No,10.80053,15,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Electronic Check,45.95837,159.965,4106.326096,4,4,3,2,4,4,5,3
Q154305,WV,Rural,America/New_York,0,59,97916.45,Widowed,Male,No,12.48949,10,1,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Credit Card (automatic),59.05725,242.6106,5888.86414,2,2,4,4,4,4,3,4
M446951,FL,Urban,America/Chicago,1,51,78311.31,Married,Female,No,15.72132,18,0,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,66.99471,117.4392,6121.797944,4,4,4,4,5,4,4,3
V123994,AZ,Urban,America/Phoenix,2,22,53937.51,Separated,Female,No,8.529407,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,62.87291,144.9607,5372.574608,3,3,3,3,3,2,3,2
W878528,FL,Suburban,America/New_York,0,45,7504.8,Never Married,Male,No,13.7799,16,2,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),57.57488,222.6362,5313.394028,5,3,4,4,2,4,4,4
H772847,OH,Rural,America/New_York,6,74,48852.05,Married,Male,No,6.126329,9,1,4,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Credit Card (automatic),39.93768,172.4579,3796.013665,3,4,3,2,4,2,3,3
S974700,MO,Suburban,America/Chicago,0,22,41417.8,Never Married,Male,No,7.558483,13,0,1,No,One year,No,No,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Mailed Check,37.86885,187.6094,4108.101249,4,2,3,4,4,4,5,5
F218295,MI,Rural,America/Detroit,4,83,14148.82,Never Married,Nonbinary,Yes,9.739276,17,0,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,67.95345,242.6106,6576.137248,6,6,5,3,4,4,4,5
Q796173,PA,Rural,America/New_York,3,37,50898.88,Never Married,Female,No,7.677464,7,0,1,No,Two Year,No,No,None,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Credit Card (automatic),46.08155,149.9913,4259.291587,4,2,3,3,3,3,1,3
L343348,FL,Urban,America/New_York,0,29,32937.96,Divorced,Female,No,12.48146,9,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Electronic Check,66.67669,202.4433,5853.398686,3,2,2,3,5,3,2,5
P140379,NC,Urban,America/New_York,1,76,105425.1,Never Married,Female,No,9.211433,12,1,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,45.26675,207.4811,4172.285397,3,3,4,1,4,2,4,3
T415137,TN,Urban,America/New_York,2,83,25314.39,Widowed,Female,No,8.279719,16,0,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Electronic Check,63.72195,187.4847,5624.671786,3,3,4,3,3,4,3,3
O456467,GA,Urban,America/New_York,1,21,33970.73,Never Married,Male,No,9.984088,16,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,64.32344,167.4564,5640.198172,2,2,3,3,5,1,2,3
N548388,WV,Suburban,America/New_York,1,37,6464.45,Separated,Male,No,13.7578,11,4,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),60.48709,197.4945,5504.661312,2,3,3,3,3,4,3,4
I185824,NJ,Rural,America/New_York,4,30,45289.33,Divorced,Male,No,14.31982,11,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,62.56252,194.9882,5784.798117,3,4,3,4,4,3,3,5
C477136,IL,Suburban,America/Chicago,3,34,17055.76,Married,Male,No,9.262147,11,0,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,No,No,No,Yes,Yes,Credit Card (automatic),42.64008,147.4713,3948.148041,4,4,3,4,5,3,3,3
Q724099,NJ,Urban,America/New_York,0,88,16584.87,Separated,Male,No,9.434403,11,4,1,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Credit Card (automatic),71.79316,124.9781,5921.002929,3,4,3,3,4,2,4,4
M701595,PA,Urban,America/New_York,1,18,11327.01,Widowed,Female,Yes,4.802492,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,71.41919,204.9634,6430.118112,4,5,4,4,2,4,4,6
K790327,MO,Urban,America/Chicago,0,53,48137.72,Divorced,Male,No,7.829328,6,1,2,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,Yes,No,Electronic Check,69.32269,152.4742,6410.828016,4,3,4,3,4,3,3,3
X460024,CA,Suburban,America/Los_Angeles,2,64,79298.31,Never Married,Female,No,11.58716,11,1,0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),67.4011,152.4579,6322.394651,4,4,3,2,4,5,3,4
C632525,OK,Suburban,America/Chicago,1,40,45572.07,Divorced,Male,Yes,7.57603,10,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,46.37208,240.1149,4435.063306,6,6,4,3,4,5,3,4
R430129,OH,Rural,America/New_York,0,28,51233.97,Never Married,Male,No,13.02596,8,1,0,No,Month-to-month,No,No,Fiber Optic,No,Yes,No,Yes,No,No,Yes,No,Yes,Electronic Check,60.46139,192.4404,5430.596567,2,3,2,4,2,4,4,3
R104575,GA,Rural,America/New_York,3,48,47312.43,Widowed,Female,No,8.076837,10,0,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,No,No,No,Yes,Yes,Mailed Check,60.80077,117.4835,5311.260793,2,4,3,5,2,4,3,4
E177109,MD,Rural,America/New_York,1,63,20477.49,Separated,Male,No,10.31027,12,1,0,No,One year,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Credit Card (automatic),65.32231,187.4974,6228.197573,3,3,2,3,5,2,4,3
H419829,WY,Urban,America/Denver,1,44,26141.69,Divorced,Male,No,9.128373,16,1,1,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,71.1184,207.6094,6377.657916,4,5,4,3,4,4,5,4
S400879,IA,Suburban,America/Chicago,0,61,16382.76,Divorced,Male,No,7.172961,10,2,0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,71.89548,139.9512,6510.261516,4,4,4,6,3,4,4,3
V424932,MS,Suburban,America/Chicago,0,47,19153.88,Widowed,Male,No,11.56957,14,0,3,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Mailed Check,57.18666,207.6094,5195.500799,4,3,3,5,3,5,5,4
P239147,TN,Suburban,America/Chicago,0,61,13463.55,Separated,Nonbinary,No,11.24384,13,0,0,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),53.4946,175.0062,5083.028968,3,4,4,5,2,5,3,4
F98602,WV,Rural,America/New_York,2,43,26369.97,Never Married,Male,No,7.069018,8,2,0,Yes,One year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Electronic Check,65.44679,232.6228,6116.195461,3,3,2,3,3,4,4,2
F417728,IA,Urban,America/Chicago,1,86,32183.92,Married,Female,No,3.992429,5,1,1,Yes,Month-to-month,Yes,Yes,None,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,46.30752,127.475,3866.67814,3,3,3,3,3,4,5,5
J269900,IL,Urban,America/Chicago,0,81,46037.64,Divorced,Male,No,6.622175,12,0,0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,No,No,No,Yes,No,Bank Transfer(automatic),55.94357,147.4421,4719.805869,3,3,4,3,4,4,2,2
X390643,WV,Suburban,America/New_York,0,41,38143.8,Married,Nonbinary,No,5.899791,8,3,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),71.51954,230.1051,6397.453541,4,4,4,3,4,4,4,4
P997581,NH,Suburban,America/New_York,1,57,47658.35,Separated,Male,No,12.01031,5,1,0,No,Two Year,No,Yes,None,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,62.88109,137.4684,5470.575506,4,4,4,6,2,4,4,5
W805678,ME,Rural,America/New_York,5,42,21355.46,Never Married,Female,No,9.96723,9,0,0,No,Month-to-month,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Electronic Check,66.41154,192.4885,5872.762953,4,4,4,3,4,4,4,2
L529675,MI,Suburban,America/Detroit,0,77,78080.83,Widowed,Male,No,12.68653,13,0,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Mailed Check,66.07472,217.4725,5819.356258,3,3,4,3,2,3,4,4
U648807,SC,Rural,America/New_York,1,46,27400.85,Never Married,Female,No,3.21461,9,0,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,No,Mailed Check,48.98746,142.4827,4786.931622,4,4,4,1,5,4,3,3
O409629,NY,Urban,America/New_York,0,74,52053.5,Never Married,Male,No,7.511184,9,1,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Electronic Check,63.43732,195.0062,5527.711581,2,1,2,2,3,2,4,3
Z296111,WI,Urban,America/Chicago,1,86,85485.62,Never Married,Female,No,11.26656,14,2,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,Yes,No,No,No,No,No,Yes,Bank Transfer(automatic),50.62544,115.0021,4203.629126,3,2,3,3,3,3,4,3
Q213577,PA,Suburban,America/New_York,3,46,56497.63,Widowed,Male,No,10.4229,10,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,44.59308,182.4608,4176.013803,4,4,3,3,5,3,3,3
J745220,MO,Suburban,America/Chicago,4,45,63252.08,Separated,Male,No,11.55712,9,1,1,Yes,One year,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Electronic Check,66.31632,225.1457,6741.094654,5,5,4,2,5,2,3,3
L283891,GA,Rural,America/New_York,7,36,5609.56,Married,Female,No,15.4974,12,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),62.25247,182.4608,5696.625474,3,2,2,4,3,2,2,4
Y538750,GA,Suburban,America/New_York,0,73,79846.11,Never Married,Male,No,9.594627,9,0,1,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic Check,60.91248,240.1149,5487.492711,3,4,3,1,3,3,3,3
Z334157,NY,Suburban,America/New_York,0,60,33211.59,Widowed,Female,No,9.640534,13,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),44.58913,222.65,4233.959568,4,3,2,3,4,1,2,2
V225599,TX,Suburban,America/Chicago,0,69,102544.2,Never Married,Male,No,12.58464,14,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,49.26183,129.9483,4630.380688,2,3,3,5,2,5,5,3
V186499,MI,Rural,America/Detroit,1,81,39464.48,Never Married,Female,No,7.685325,12,0,1,No,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,52.68582,210.1518,4878.104493,3,3,3,3,3,4,3,5
P940749,MN,Rural,America/Chicago,0,86,16044.85,Never Married,Female,No,6.200468,9,0,0,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,Electronic Check,65.67297,117.4872,5761.616471,4,4,5,4,3,3,5,4
I136611,NJ,Suburban,America/New_York,0,63,39231.3,Never Married,Female,No,15.00434,18,0,0,No,One year,Yes,No,None,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),45.29142,162.5005,4021.274223,4,5,4,3,5,4,4,3
I182227,FL,Suburban,America/New_York,9,50,70043.78,Separated,Female,No,2.104824,15,2,0,No,Two Year,No,Yes,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Electronic Check,64.47686,152.4742,6218.382624,4,4,5,3,4,3,3,4
N660411,CA,Urban,America/Los_Angeles,1,35,83330.44,Married,Male,No,10.75619,4,1,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Electronic Check,64.31881,207.4673,5834.02568,5,5,3,4,2,6,6,2
A968154,IL,Urban,America/Chicago,1,71,29077.39,Divorced,Female,No,14.62681,13,4,0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,50.30252,222.6609,4719.932145,3,4,4,4,5,3,3,2
W26439,CA,Urban,America/Los_Angeles,1,49,39184.05,Married,Male,No,13.06711,12,1,0,No,Two Year,No,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),67.89706,222.6143,6609.12279,3,4,3,3,5,3,4,4
Z841374,TN,Urban,America/Chicago,4,38,26393.06,Married,Nonbinary,No,6.256431,8,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Yes,Electronic Check,63.28097,114.9728,5414.545503,5,5,6,3,4,3,3,4
A615789,NC,Suburban,America/New_York,8,30,11786.95,Widowed,Female,No,9.94893,10,0,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,67.32753,275.1198,6451.646223,4,4,3,4,3,3,3,5
N772001,MN,Rural,America/Chicago,0,30,24707.03,Never Married,Female,No,11.5315,11,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),64.48925,112.4551,5345.265159,4,4,2,5,3,4,3,2
C915618,MO,Rural,America/Chicago,1,61,4108.64,Married,Male,No,11.44113,7,2,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Bank Transfer(automatic),68.10386,165.0113,6071.213666,5,4,4,5,2,4,5,3
B921488,PA,Rural,America/New_York,2,32,8916.93,Divorced,Female,No,10.84095,15,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Bank Transfer(automatic),51.60111,255.1555,5033.827918,3,2,3,5,2,2,3,3
Q715652,NY,Suburban,America/New_York,0,49,40057.31,Separated,Female,No,11.00613,14,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,No,Yes,Mailed Check,48.52168,127.4601,4486.430136,5,5,4,6,2,5,5,5
D428991,MN,Suburban,America/Chicago,0,71,29056.86,Widowed,Male,No,9.929809,12,0,1,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),53.63969,129.9483,4982.535602,3,3,4,3,4,2,4,3
M462715,GA,Urban,America/New_York,2,78,25676.69,Never Married,Female,No,9.883909,19,0,0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Bank Transfer(automatic),47.17599,127.4421,4404.023519,2,4,4,4,3,3,3,3
E231042,GA,Urban,America/New_York,4,65,50199.18,Separated,Female,No,11.01658,4,0,0,No,One year,Yes,Yes,None,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),51.45585,125.0073,4442.819177,2,3,3,3,3,3,4,4
E224206,TN,Rural,America/New_York,3,21,48844.65,Widowed,Male,No,15.41442,10,1,0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,No,Mailed Check,49.30109,114.9509,4812.411802,3,4,3,3,4,4,3,3
J220096,KS,Suburban,America/Chicago,0,37,65592.66,Married,Female,No,14.44405,7,2,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Mailed Check,49.60599,159.9875,4254.289639,3,3,5,3,4,2,2,5
Q748629,MN,Suburban,America/Chicago,2,36,15745.22,Widowed,Male,No,11.52469,4,0,0,Yes,One year,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Mailed Check,60.15131,190.127,6024.749674,4,3,3,3,2,3,2,2
G44628,TX,Urban,America/Chicago,1,61,24072.79,Divorced,Male,No,9.574804,8,2,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,No,No,No,No,Yes,Credit Card (automatic),47.98376,82.49655,4079.477384,5,5,4,3,4,3,5,5
B369070,TX,Suburban,America/Chicago,0,51,32663.78,Divorced,Male,No,14.43716,15,1,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,69.56294,202.65,6770.315596,3,3,5,3,4,3,5,4
I891354,WI,Urban,America/Chicago,2,71,38833.39,Separated,Female,No,6.447173,15,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Electronic Check,64.78357,157.4698,5372.80048,2,3,3,4,3,2,3,3
B118468,IA,Urban,America/Chicago,9,65,58813.9,Widowed,Male,No,9.441469,10,2,0,No,One year,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,No,No,Credit Card (automatic),51.41313,137.4836,5089.022874,4,5,5,3,5,3,5,3
B317246,OH,Urban,America/New_York,1,85,80087.23,Never Married,Female,No,13.41922,5,2,0,No,One year,No,Yes,None,Yes,No,Yes,No,No,No,No,No,Yes,Mailed Check,66.3094,82.49655,5420.067412,4,4,5,5,4,5,3,4
G486098,OR,Suburban,America/Los_Angeles,3,20,23874.86,Divorced,Female,No,7.742007,14,1,0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Mailed Check,66.34756,182.49,6033.438284,2,1,2,1,6,1,2,3
R935847,IA,Rural,America/Chicago,1,58,31973.73,Never Married,Male,No,10.86371,12,0,1,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Electronic Check,60.95034,154.9618,5824.155057,4,3,4,6,3,4,3,5
A32952,KS,Suburban,America/Chicago,1,47,49511.19,Widowed,Male,No,10.84358,12,0,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,52.38554,222.65,4993.241423,4,4,4,3,3,4,4,4
F659682,IL,Urban,America/Chicago,0,19,11791.97,Widowed,Male,No,7.659547,11,1,1,No,One year,No,No,DSL,No,Yes,No,No,Yes,Yes,No,No,Yes,Electronic Check,62.26072,149.9928,5855.929799,2,2,2,4,4,2,3,2
S469701,FL,Suburban,America/New_York,4,84,31430.08,Widowed,Male,No,10.62065,12,0,0,No,Two Year,No,No,None,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,64.67817,137.4684,5621.654767,3,4,5,3,5,4,2,3
B785760,IL,Urban,America/Chicago,4,76,5411.4,Divorced,Male,Yes,9.675355,11,0,1,Yes,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,56.57319,210.138,5271.605896,5,5,4,2,5,2,3,4
U924025,NV,Rural,America/Los_Angeles,1,45,43388.31,Divorced,Female,No,11.79283,8,1,0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,39.1168,194.9663,4072.167583,3,3,4,4,3,3,3,3
P661258,TX,Urban,America/Chicago,1,25,45035.77,Married,Female,No,7.625019,7,0,2,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,59.95075,255.1198,6061.603654,4,3,3,3,3,3,4,4
G590799,MT,Suburban,America/Denver,4,24,22431.45,Separated,Female,No,14.15969,16,1,1,Yes,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Credit Card (automatic),65.91841,142.5007,6277.33482,3,4,3,3,3,2,2,4
I860167,IN,Suburban,America/Indiana/Indianapolis,0,75,14242.01,Separated,Female,No,14.12222,11,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),61.19826,192.4705,5244.846457,4,5,4,5,3,3,5,4
B66948,AR,Rural,America/Chicago,8,32,38469.46,Never Married,Female,No,4.463867,19,1,2,Yes,Month-to-month,Yes,Yes,None,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,64.46737,190.1737,6200.818914,3,2,3,4,2,4,5,5
Y990162,WI,Rural,America/Chicago,2,48,21248.31,Never Married,Male,No,8.372429,12,1,1,No,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Credit Card (automatic),61.9981,139.965,5884.305654,4,5,4,3,4,4,5,3
Y590115,AL,Urban,America/Chicago,4,35,121444.9,Married,Male,No,6.814054,16,2,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Bank Transfer(automatic),68.30662,159.9349,6101.654993,5,5,4,3,4,4,4,5
U529658,CO,Rural,America/Denver,0,77,42883.22,Married,Male,No,12.83101,12,0,0,No,Two Year,No,No,None,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Electronic Check,67.86743,139.9979,5799.405302,3,4,4,3,3,4,5,3
Z269213,MI,Rural,America/Menominee,0,57,13948.49,Married,Male,No,11.96174,9,0,1,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,67.77528,210.127,6105.525987,1,3,2,3,2,2,5,4
J04479,PA,Rural,America/New_York,3,25,16960.17,Married,Male,No,11.70669,14,2,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,50.073,182.4676,4672.740002,2,1,3,4,3,3,4,4
